transaction_id,sender_account_id,receiver_account_id,transaction_type,amount,currency,transaction_date,channel,country_origin,country_destination,transaction_status,remarks
TXN002197,ACC00083,ACC00153,Cash Deposit,2784.86,GBP,2023-09-01 19:05:00,SWIFT,Cayman Islands,Germany,Completed,Investment
TXN002198,ACC00399,ACC00593,Cash Withdrawal,183866.17,GBP,2023-02-04 02:42:00,SWIFT,Canada,Panama,Completed,Investment
TXN002199,ACC00566,ACC00121,ATM Withdrawal,312646.7,USD,2024-02-21 22:14:00,SWIFT,UK,Seychelles,Completed,Personal Transfer
TXN002200,ACC00491,ACC00421,Cash Deposit,7051.4,EUR,2023-07-30 04:51:00,Online,Singapore,Nigeria,Completed,N/A
TXN002201,ACC00246,ACC00107,Cash Withdrawal,5986.59,USD,2022-11-11 15:01:00,Branch,Australia,Cayman Islands,Completed,N/A
TXN002202,ACC00560,ACC00446,ATM Withdrawal,8367.01,EUR,2022-11-09 12:02:00,Mobile,UK,British Virgin Islands,Completed,Personal Transfer
TXN002203,ACC00621,ACC00429,Wire Transfer,8576.04,AED,2024-09-21 06:33:00,SWIFT,Singapore,Canada,Completed,N/A
TXN002204,ACC00045,ACC00578,ATM Withdrawal,4197.51,INR,2024-08-08 15:03:00,ATM,Panama,France,Completed,Investment
TXN002205,ACC00142,ACC00107,Cheque,29787.35,AED,2024-04-27 06:25:00,Online,France,Nigeria,Completed,Business Payment
TXN002206,ACC00434,ACC00558,Online Transfer,24875.5,USD,2024-10-29 21:58:00,Online,Japan,UAE,Completed,Loan Repayment
TXN002207,ACC00168,ACC00379,Online Transfer,9772.42,EUR,2022-06-03 21:28:00,Online,Cayman Islands,Cayman Islands,Completed,Personal Transfer
TXN002208,ACC00625,ACC00468,ATM Withdrawal,8941.29,USD,2023-03-11 08:35:00,SWIFT,Australia,Russia,Failed,Loan Repayment
TXN002209,ACC00265,ACC00264,Cash Deposit,8184.12,GBP,2023-07-11 17:15:00,Mobile,Germany,British Virgin Islands,Completed,Trade Settlement
TXN002210,ACC00469,ACC00650,Cheque,1305.93,INR,2022-03-02 13:45:00,ATM,USA,UK,Completed,Trade Settlement
TXN002211,ACC00621,ACC00592,Cheque,4341.16,AED,2022-01-18 22:13:00,Online,Singapore,British Virgin Islands,Completed,N/A
TXN002212,ACC00247,ACC00450,Cash Withdrawal,1051.55,INR,2023-08-12 02:21:00,SWIFT,Malta,France,Completed,Trade Settlement
TXN002213,ACC00451,ACC00206,Cash Withdrawal,125189.82,INR,2023-11-24 12:08:00,SWIFT,Singapore,Panama,Reversed,Loan Repayment
TXN002214,ACC00253,ACC00202,Online Transfer,7532.1,INR,2022-03-21 11:41:00,Mobile,British Virgin Islands,Cyprus,Completed,Personal Transfer
TXN002215,ACC00317,ACC00015,Cheque,173408.79,INR,2022-01-28 03:21:00,ATM,Canada,Cyprus,Reversed,Salary
TXN002216,ACC00120,ACC00615,Cash Withdrawal,28916.94,GBP,2022-09-14 10:57:00,Online,Japan,Panama,Completed,N/A
TXN002217,ACC00433,ACC00412,Cheque,4144.31,AED,2022-10-05 22:26:00,ATM,Australia,UK,Completed,Business Payment
TXN002218,ACC00102,ACC00322,ATM Withdrawal,8902.6,AED,2023-04-23 17:26:00,SWIFT,USA,Singapore,Reversed,Personal Transfer
TXN002219,ACC00139,ACC00208,Online Transfer,7525.41,INR,2023-06-02 13:41:00,Online,Japan,Cyprus,Pending,Business Payment
TXN002220,ACC00062,ACC00233,ATM Withdrawal,3307.58,USD,2023-10-02 06:31:00,ATM,Cayman Islands,Australia,Completed,Investment
TXN002221,ACC00238,ACC00642,Cash Withdrawal,35548.61,INR,2024-05-26 13:55:00,Branch,Australia,Cyprus,Completed,Personal Transfer
TXN002222,ACC00038,ACC00581,Cash Withdrawal,8172.96,EUR,2023-10-24 09:21:00,Branch,Cayman Islands,UK,Completed,Personal Transfer
TXN002223,ACC00276,ACC00410,ATM Withdrawal,1259.61,GBP,2022-11-17 00:58:00,Online,Panama,Canada,Completed,Trade Settlement
TXN002224,ACC00564,ACC00585,Cheque,45609.64,INR,2023-02-11 05:06:00,ATM,France,Malta,Completed,Business Payment
TXN002225,ACC00047,ACC00459,Cash Deposit,30820.78,GBP,2022-08-30 15:05:00,Branch,Germany,Canada,Completed,Business Payment
TXN002226,ACC00417,ACC00277,Cash Withdrawal,497276.57,INR,2023-09-28 18:41:00,ATM,UK,Canada,Failed,Trade Settlement
TXN002227,ACC00365,ACC00063,Cheque,48899.36,USD,2023-06-24 02:05:00,Online,Panama,Nigeria,Completed,Personal Transfer
TXN002228,ACC00361,ACC00197,Online Transfer,6481.73,INR,2024-01-06 19:40:00,ATM,France,Australia,Completed,Trade Settlement
TXN002229,ACC00072,ACC00353,Wire Transfer,7946.27,INR,2022-12-04 07:03:00,ATM,Germany,Japan,Completed,Trade Settlement
TXN002230,ACC00253,ACC00643,ATM Withdrawal,8699.17,EUR,2023-08-12 07:14:00,SWIFT,British Virgin Islands,Cayman Islands,Completed,Investment
TXN002231,ACC00538,ACC00439,Cheque,46522.36,INR,2022-04-21 09:54:00,Online,Singapore,Panama,Completed,N/A
TXN002232,ACC00403,ACC00281,Cash Withdrawal,28713.89,USD,2023-03-09 21:49:00,SWIFT,Singapore,USA,Completed,Trade Settlement
TXN002233,ACC00077,ACC00023,Online Transfer,386.5,EUR,2024-11-06 05:37:00,Branch,Panama,Malta,Completed,Salary
TXN002234,ACC00125,ACC00132,Online Transfer,277664.23,AED,2022-04-14 05:18:00,Branch,Germany,USA,Completed,Loan Repayment
TXN002235,ACC00481,ACC00578,Cash Withdrawal,12632.34,INR,2023-04-14 08:43:00,ATM,USA,France,Completed,N/A
TXN002236,ACC00229,ACC00294,ATM Withdrawal,19874.77,EUR,2024-11-18 00:26:00,Branch,UK,Japan,Completed,Personal Transfer
TXN002237,ACC00300,ACC00245,ATM Withdrawal,27441.8,INR,2023-10-30 19:01:00,Online,Cayman Islands,France,Completed,Salary
TXN002238,ACC00076,ACC00104,Cash Withdrawal,7167.92,GBP,2024-11-12 02:20:00,Mobile,Singapore,Russia,Completed,Salary
TXN002239,ACC00476,ACC00651,Wire Transfer,11125.82,INR,2024-01-30 20:46:00,Online,Nigeria,Malta,Completed,Salary
TXN002240,ACC00455,ACC00415,Cheque,19470.2,EUR,2022-09-24 13:21:00,Branch,UK,UAE,Completed,Business Payment
TXN002241,ACC00262,ACC00503,Online Transfer,30050.39,INR,2024-06-22 19:59:00,Mobile,Canada,British Virgin Islands,Completed,Trade Settlement
TXN002242,ACC00196,ACC00636,Cash Withdrawal,5341.36,GBP,2024-11-29 09:23:00,Branch,Canada,Russia,Completed,Personal Transfer
TXN002243,ACC00372,ACC00464,Cash Withdrawal,8760.54,USD,2022-02-06 03:26:00,ATM,USA,British Virgin Islands,Completed,Loan Repayment
TXN002244,ACC00458,ACC00557,Wire Transfer,7497.45,INR,2023-04-04 06:13:00,SWIFT,Germany,Japan,Completed,Trade Settlement
TXN002245,ACC00219,ACC00306,Cash Withdrawal,7373.81,USD,2022-07-14 14:24:00,Online,Germany,France,Pending,N/A
TXN002246,ACC00021,ACC00045,Cheque,1626.62,USD,2024-12-04 21:58:00,Branch,Canada,Bahamas,Completed,Salary
TXN002247,ACC00334,ACC00233,Cash Deposit,35725.69,INR,2022-01-06 10:57:00,Mobile,Germany,Singapore,Completed,Personal Transfer
TXN002248,ACC00479,ACC00649,Cheque,42950.16,EUR,2023-08-11 21:53:00,Online,Japan,Malta,Failed,Trade Settlement
TXN002249,ACC00626,ACC00488,Cash Deposit,2923.61,USD,2023-02-27 17:31:00,Mobile,Panama,British Virgin Islands,Completed,Salary
TXN002250,ACC00100,ACC00318,Online Transfer,7763.93,INR,2022-08-24 18:45:00,ATM,Singapore,British Virgin Islands,Reversed,Personal Transfer
TXN002251,ACC00394,ACC00181,ATM Withdrawal,5733.66,USD,2022-10-16 15:28:00,ATM,France,Seychelles,Pending,Salary
TXN002252,ACC00652,ACC00424,ATM Withdrawal,4798.69,USD,2022-11-16 11:05:00,Branch,Panama,Singapore,Completed,Personal Transfer
TXN002253,ACC00445,ACC00464,Wire Transfer,1262.16,AED,2024-02-04 13:27:00,Mobile,Canada,Malta,Completed,Trade Settlement
TXN002254,ACC00386,ACC00010,Cash Deposit,8720.8,INR,2022-01-04 02:00:00,ATM,Singapore,British Virgin Islands,Completed,Trade Settlement
TXN002255,ACC00312,ACC00473,Cash Deposit,43610.45,AED,2024-07-26 06:46:00,Mobile,France,UAE,Reversed,Business Payment
TXN002256,ACC00061,ACC00346,Wire Transfer,30305.73,AED,2022-11-08 07:15:00,ATM,France,Cyprus,Completed,Salary
TXN002257,ACC00121,ACC00319,Cheque,35095.18,EUR,2023-11-16 07:54:00,Branch,Singapore,British Virgin Islands,Completed,N/A
TXN002258,ACC00304,ACC00169,Cash Deposit,4934.23,USD,2024-05-05 04:37:00,SWIFT,Cyprus,Malta,Completed,N/A
TXN002259,ACC00058,ACC00491,Cheque,1092.82,USD,2023-03-28 13:54:00,ATM,France,UK,Completed,Business Payment
TXN002260,ACC00472,ACC00588,Wire Transfer,5794.09,AED,2023-08-07 13:28:00,SWIFT,Cayman Islands,Malta,Completed,Personal Transfer
TXN002261,ACC00473,ACC00278,Online Transfer,5581.4,INR,2024-11-13 07:01:00,SWIFT,Singapore,Nigeria,Completed,Investment
TXN002262,ACC00464,ACC00577,Cheque,46159.24,AED,2024-04-05 16:47:00,Mobile,UK,Australia,Completed,Loan Repayment
TXN002263,ACC00515,ACC00192,Cash Withdrawal,442718.97,GBP,2024-06-20 02:57:00,Mobile,Canada,British Virgin Islands,Completed,Loan Repayment
TXN002264,ACC00017,ACC00119,Wire Transfer,392493.49,USD,2022-11-07 23:42:00,ATM,France,Malta,Completed,Trade Settlement
TXN002265,ACC00535,ACC00068,ATM Withdrawal,2565.51,USD,2024-04-10 09:38:00,Online,Cayman Islands,Seychelles,Completed,N/A
TXN002266,ACC00334,ACC00058,Online Transfer,36474.42,INR,2022-08-05 11:58:00,Online,Germany,UAE,Reversed,Business Payment
TXN002267,ACC00229,ACC00121,Online Transfer,7949.68,USD,2023-05-10 12:51:00,Branch,UK,Panama,Failed,Personal Transfer
TXN002268,ACC00050,ACC00312,Online Transfer,3946.66,EUR,2022-05-13 10:06:00,SWIFT,France,Panama,Failed,Investment
TXN002269,ACC00574,ACC00579,Online Transfer,366495.35,AED,2022-11-25 13:50:00,Branch,Australia,USA,Completed,N/A
TXN002270,ACC00437,ACC00052,ATM Withdrawal,42901.47,INR,2023-09-24 02:27:00,Mobile,Canada,France,Completed,N/A
TXN002271,ACC00478,ACC00156,Cash Withdrawal,7533.81,AED,2022-04-13 17:01:00,ATM,UK,Russia,Completed,Trade Settlement
TXN002272,ACC00012,ACC00262,Wire Transfer,5645.38,USD,2024-09-18 05:18:00,Online,Germany,UK,Completed,Loan Repayment
TXN002273,ACC00067,ACC00533,Online Transfer,7797.14,GBP,2022-11-08 21:19:00,Mobile,Japan,Cyprus,Completed,Business Payment
TXN002274,ACC00625,ACC00277,Online Transfer,438730.27,USD,2024-01-14 02:38:00,Branch,Australia,USA,Completed,N/A
TXN002275,ACC00414,ACC00238,Cheque,425777.29,USD,2024-09-22 22:48:00,SWIFT,Japan,British Virgin Islands,Completed,N/A
TXN002276,ACC00170,ACC00433,Cash Withdrawal,4604.77,AED,2023-02-11 22:17:00,Online,USA,Germany,Completed,Trade Settlement
TXN002277,ACC00005,ACC00121,Wire Transfer,1174.36,EUR,2022-07-24 21:23:00,SWIFT,Singapore,Russia,Completed,Loan Repayment
TXN002278,ACC00378,ACC00255,Cheque,1498.14,GBP,2024-10-10 07:07:00,Online,British Virgin Islands,British Virgin Islands,Completed,Trade Settlement
TXN002279,ACC00226,ACC00151,Cheque,19295.73,GBP,2024-09-15 18:56:00,Mobile,France,Australia,Completed,Investment
TXN002280,ACC00203,ACC00229,Wire Transfer,9504.95,GBP,2023-10-30 23:33:00,SWIFT,France,Australia,Completed,Loan Repayment
TXN002281,ACC00043,ACC00488,Cash Deposit,7735.48,AED,2024-12-04 14:47:00,Online,Australia,Seychelles,Completed,Investment
TXN002282,ACC00162,ACC00646,Cash Withdrawal,44626.28,AED,2024-12-08 01:23:00,Online,Bahamas,Canada,Completed,N/A
TXN002283,ACC00208,ACC00085,Cheque,8750.44,USD,2023-02-10 04:40:00,Online,Singapore,Cayman Islands,Completed,N/A
TXN002284,ACC00293,ACC00455,Cheque,22836.19,USD,2024-05-13 06:47:00,Online,France,Seychelles,Reversed,Personal Transfer
TXN002285,ACC00551,ACC00484,Online Transfer,413955.0,AED,2024-11-02 05:34:00,Branch,British Virgin Islands,Australia,Completed,Trade Settlement
TXN002286,ACC00229,ACC00627,Cash Withdrawal,42933.24,GBP,2024-09-23 12:17:00,Branch,UK,Australia,Completed,Investment
TXN002287,ACC00159,ACC00174,Cash Withdrawal,1463.41,EUR,2024-04-15 08:43:00,SWIFT,USA,Malta,Completed,Personal Transfer
TXN002288,ACC00059,ACC00459,Cash Withdrawal,769.03,GBP,2023-02-19 19:38:00,Branch,France,UK,Failed,Trade Settlement
TXN002289,ACC00542,ACC00205,Wire Transfer,4716.43,GBP,2024-11-23 23:24:00,Online,France,UAE,Completed,Trade Settlement
TXN002290,ACC00508,ACC00109,Cheque,6776.78,EUR,2023-11-14 20:41:00,ATM,Australia,UK,Completed,Investment
TXN002291,ACC00629,ACC00308,Online Transfer,752.53,AED,2022-01-04 21:35:00,Mobile,Japan,USA,Completed,Business Payment
TXN002292,ACC00004,ACC00472,Cheque,128488.93,AED,2022-02-22 07:49:00,Branch,Singapore,Nigeria,Completed,Personal Transfer
TXN002293,ACC00518,ACC00294,Cheque,40564.79,INR,2022-08-20 06:11:00,Mobile,UK,Cyprus,Completed,Personal Transfer
TXN002294,ACC00230,ACC00075,Cash Deposit,6464.42,USD,2024-11-15 09:44:00,SWIFT,UK,UAE,Completed,Investment
TXN002295,ACC00338,ACC00385,Online Transfer,4662.26,INR,2022-03-09 02:51:00,ATM,Canada,Seychelles,Completed,Business Payment
TXN002296,ACC00234,ACC00108,Cash Deposit,48545.48,EUR,2022-01-16 06:03:00,Branch,Japan,Canada,Completed,Personal Transfer
TXN002297,ACC00117,ACC00459,Online Transfer,7100.31,USD,2023-10-07 16:34:00,Branch,Japan,Russia,Completed,N/A
TXN002298,ACC00171,ACC00025,Cheque,3789.09,USD,2024-07-17 05:56:00,SWIFT,Singapore,France,Completed,Loan Repayment
TXN002299,ACC00231,ACC00100,Cash Deposit,8414.26,INR,2023-01-06 10:04:00,Online,France,Canada,Completed,Trade Settlement
TXN002300,ACC00019,ACC00077,Wire Transfer,2016.43,USD,2022-07-06 19:19:00,ATM,Canada,Malta,Completed,Business Payment
TXN002301,ACC00242,ACC00413,ATM Withdrawal,9870.75,AED,2024-01-17 01:44:00,SWIFT,USA,USA,Completed,N/A
TXN002302,ACC00210,ACC00360,Cash Withdrawal,2135.34,USD,2023-01-19 13:08:00,Branch,Cayman Islands,Cayman Islands,Pending,Personal Transfer
TXN002303,ACC00279,ACC00387,Cash Deposit,28899.33,EUR,2023-11-24 03:13:00,Branch,Australia,Malta,Completed,Business Payment
TXN002304,ACC00601,ACC00154,Cash Deposit,2711.41,EUR,2024-05-09 13:21:00,SWIFT,Singapore,UK,Completed,Investment
TXN002305,ACC00231,ACC00530,ATM Withdrawal,8607.85,USD,2023-10-18 16:01:00,Branch,France,Russia,Completed,Investment
TXN002306,ACC00146,ACC00387,Cash Withdrawal,4444.47,USD,2022-09-06 08:25:00,Branch,Australia,Japan,Completed,N/A
TXN002307,ACC00649,ACC00380,ATM Withdrawal,23790.93,EUR,2024-03-06 23:18:00,Branch,Russia,France,Completed,N/A
TXN002308,ACC00613,ACC00022,Online Transfer,92715.04,USD,2024-12-05 17:59:00,Mobile,Bahamas,USA,Pending,Business Payment
TXN002309,ACC00499,ACC00358,Cheque,103992.94,INR,2022-11-27 12:52:00,ATM,France,USA,Completed,Business Payment
TXN002310,ACC00401,ACC00164,ATM Withdrawal,5990.7,INR,2023-02-06 23:38:00,ATM,Bahamas,Cyprus,Completed,Trade Settlement
TXN002311,ACC00652,ACC00572,Online Transfer,7501.46,INR,2022-01-08 08:54:00,Branch,Panama,USA,Pending,Investment
TXN002312,ACC00348,ACC00233,Online Transfer,2630.32,INR,2024-08-18 03:43:00,ATM,Australia,British Virgin Islands,Completed,N/A
TXN002313,ACC00304,ACC00373,Online Transfer,9813.44,GBP,2022-02-07 13:46:00,ATM,Cyprus,UAE,Completed,Loan Repayment
TXN002314,ACC00435,ACC00261,Online Transfer,1303.56,USD,2022-07-10 01:50:00,SWIFT,Cayman Islands,Nigeria,Failed,Loan Repayment
TXN002315,ACC00332,ACC00059,Wire Transfer,13773.54,INR,2022-11-05 06:26:00,ATM,Canada,France,Completed,N/A
TXN002316,ACC00439,ACC00014,ATM Withdrawal,201031.75,USD,2022-06-14 06:16:00,Mobile,UK,Cyprus,Completed,Salary
TXN002317,ACC00560,ACC00029,Cash Deposit,8176.58,INR,2022-03-06 03:24:00,SWIFT,UK,UK,Completed,Personal Transfer
TXN002318,ACC00275,ACC00568,Wire Transfer,1566.04,USD,2024-04-11 19:40:00,SWIFT,France,Australia,Pending,Investment
TXN002319,ACC00363,ACC00445,Cheque,14601.34,INR,2024-03-02 08:46:00,Mobile,Singapore,Panama,Completed,N/A
TXN002320,ACC00365,ACC00392,Cash Withdrawal,299786.27,EUR,2022-06-09 20:55:00,SWIFT,Panama,Canada,Completed,Business Payment
TXN002321,ACC00595,ACC00593,Cash Deposit,7968.88,AED,2023-11-17 03:16:00,Online,Bahamas,British Virgin Islands,Completed,Salary
TXN002322,ACC00012,ACC00253,Wire Transfer,1752.35,AED,2022-08-30 17:48:00,SWIFT,Germany,UK,Completed,Salary
TXN002323,ACC00543,ACC00211,Cash Deposit,40626.19,USD,2022-01-31 13:31:00,SWIFT,Singapore,Japan,Pending,Salary
TXN002324,ACC00576,ACC00540,Wire Transfer,2676.63,AED,2022-10-19 22:44:00,Branch,Nigeria,USA,Completed,N/A
TXN002325,ACC00502,ACC00104,ATM Withdrawal,5249.89,GBP,2023-09-20 11:59:00,Branch,Canada,Cyprus,Completed,Business Payment
TXN002326,ACC00317,ACC00254,ATM Withdrawal,4637.53,GBP,2022-08-27 22:59:00,ATM,Canada,Cyprus,Completed,Personal Transfer
TXN002327,ACC00323,ACC00614,Cash Deposit,8240.8,EUR,2022-12-03 22:30:00,ATM,Japan,Japan,Completed,Business Payment
TXN002328,ACC00196,ACC00650,Wire Transfer,5580.62,GBP,2023-10-20 21:51:00,Branch,Canada,Japan,Completed,Business Payment
TXN002329,ACC00460,ACC00407,Wire Transfer,4713.43,INR,2024-02-27 22:35:00,Branch,Malta,Bahamas,Pending,Trade Settlement
TXN002330,ACC00089,ACC00598,Cheque,1019.14,GBP,2024-05-26 23:15:00,Online,France,Seychelles,Completed,Business Payment
TXN002331,ACC00069,ACC00224,Cheque,8732.9,AED,2024-09-13 22:07:00,Online,Russia,Cyprus,Completed,Business Payment
TXN002332,ACC00294,ACC00473,Cash Withdrawal,3497.59,GBP,2024-09-13 07:46:00,Branch,USA,Panama,Pending,Loan Repayment
TXN002333,ACC00358,ACC00428,Cash Withdrawal,7850.31,AED,2024-03-22 16:34:00,Online,Japan,Malta,Completed,Investment
TXN002334,ACC00020,ACC00015,Online Transfer,4954.39,GBP,2022-04-03 03:19:00,Mobile,Canada,Nigeria,Completed,Business Payment
TXN002335,ACC00415,ACC00383,ATM Withdrawal,8127.56,AED,2023-06-26 02:32:00,Branch,Canada,Canada,Completed,Investment
TXN002336,ACC00190,ACC00570,Cash Deposit,4789.04,INR,2022-03-11 17:29:00,Online,France,Germany,Completed,Salary
TXN002337,ACC00096,ACC00529,Cash Withdrawal,859.92,GBP,2024-12-01 23:00:00,Branch,UAE,Japan,Completed,Trade Settlement
TXN002338,ACC00538,ACC00236,Cash Deposit,2566.94,AED,2023-01-14 23:30:00,Mobile,Singapore,Russia,Pending,Salary
TXN002339,ACC00240,ACC00487,Cash Withdrawal,5875.88,GBP,2022-07-31 17:04:00,Online,Singapore,Australia,Completed,Personal Transfer
TXN002340,ACC00548,ACC00256,Cash Withdrawal,404.19,USD,2023-05-04 07:32:00,Mobile,USA,Nigeria,Completed,Business Payment
TXN002341,ACC00159,ACC00524,Wire Transfer,4488.74,USD,2023-05-29 16:32:00,ATM,USA,USA,Completed,Business Payment
TXN002342,ACC00428,ACC00493,Online Transfer,4879.54,GBP,2023-03-30 19:41:00,SWIFT,Bahamas,Japan,Failed,Business Payment
TXN002343,ACC00570,ACC00159,Cash Withdrawal,8693.32,EUR,2023-07-15 13:36:00,SWIFT,UK,British Virgin Islands,Completed,N/A
TXN002344,ACC00432,ACC00605,Wire Transfer,9583.53,USD,2023-09-08 16:26:00,ATM,Germany,Cyprus,Completed,Trade Settlement
TXN002345,ACC00164,ACC00237,Wire Transfer,8941.25,USD,2023-07-27 12:31:00,ATM,France,Germany,Pending,Personal Transfer
TXN002346,ACC00001,ACC00262,Online Transfer,9780.36,INR,2024-05-09 04:18:00,ATM,Panama,Nigeria,Completed,Salary
TXN002347,ACC00220,ACC00460,Cheque,4946.39,USD,2022-09-24 14:29:00,Mobile,Bahamas,Singapore,Completed,Trade Settlement
TXN002348,ACC00340,ACC00068,ATM Withdrawal,6382.49,INR,2024-08-29 09:04:00,SWIFT,France,Russia,Completed,Salary
TXN002349,ACC00426,ACC00415,Online Transfer,18991.02,GBP,2024-05-02 02:57:00,ATM,UK,Japan,Completed,Investment
TXN002350,ACC00494,ACC00508,Wire Transfer,8013.84,AED,2024-10-31 07:26:00,SWIFT,Bahamas,Singapore,Completed,Loan Repayment
TXN002351,ACC00555,ACC00580,Cash Deposit,9565.13,GBP,2023-07-01 10:00:00,Mobile,Japan,UAE,Completed,Salary
TXN002352,ACC00124,ACC00491,Wire Transfer,199789.93,USD,2022-05-27 12:48:00,Online,Germany,Seychelles,Completed,Salary
TXN002353,ACC00166,ACC00604,Cheque,406531.67,GBP,2022-03-05 09:13:00,Branch,USA,Australia,Completed,N/A
TXN002354,ACC00563,ACC00010,Online Transfer,4661.32,INR,2022-07-28 19:52:00,Branch,Singapore,UAE,Pending,Trade Settlement
TXN002355,ACC00515,ACC00212,Cash Withdrawal,5659.34,AED,2022-12-07 21:30:00,ATM,Canada,Australia,Completed,Business Payment
TXN002356,ACC00068,ACC00414,Wire Transfer,3423.97,INR,2022-11-01 17:04:00,Branch,Russia,British Virgin Islands,Completed,N/A
TXN002357,ACC00346,ACC00323,Wire Transfer,331498.45,USD,2022-04-15 18:25:00,Mobile,Japan,Malta,Pending,Investment
TXN002358,ACC00069,ACC00352,Cash Withdrawal,1823.74,INR,2023-08-24 09:44:00,SWIFT,Russia,Seychelles,Completed,Business Payment
TXN002359,ACC00523,ACC00087,Cash Withdrawal,18435.87,GBP,2024-07-13 10:29:00,ATM,British Virgin Islands,Malta,Completed,Investment
TXN002360,ACC00570,ACC00196,ATM Withdrawal,2488.06,GBP,2024-12-10 17:10:00,SWIFT,UK,Cyprus,Completed,Investment
TXN002361,ACC00052,ACC00560,Wire Transfer,44052.68,GBP,2023-10-18 16:35:00,Branch,UK,Cayman Islands,Completed,Salary
TXN002362,ACC00430,ACC00229,Online Transfer,8445.33,EUR,2024-03-10 03:58:00,Mobile,France,UK,Pending,Salary
TXN002363,ACC00622,ACC00214,Wire Transfer,7924.65,EUR,2022-05-24 21:10:00,ATM,Singapore,British Virgin Islands,Completed,Investment
TXN002364,ACC00622,ACC00626,Wire Transfer,5409.45,INR,2024-09-20 04:15:00,Online,Singapore,Cyprus,Completed,N/A
TXN002365,ACC00540,ACC00203,Cheque,4034.34,INR,2023-08-07 03:15:00,Mobile,Germany,UAE,Failed,Investment
TXN002366,ACC00621,ACC00370,Online Transfer,35913.54,INR,2022-09-29 08:55:00,Mobile,Singapore,Singapore,Completed,Personal Transfer
TXN002367,ACC00432,ACC00483,ATM Withdrawal,2891.11,USD,2023-09-19 10:16:00,Online,Germany,Russia,Completed,Trade Settlement
TXN002368,ACC00285,ACC00306,Wire Transfer,1910.06,EUR,2024-04-06 18:17:00,Mobile,UK,Malta,Completed,N/A
TXN002369,ACC00560,ACC00534,Cheque,3895.26,EUR,2024-11-29 15:33:00,SWIFT,UK,Germany,Reversed,Loan Repayment
TXN002370,ACC00126,ACC00553,Cash Withdrawal,22265.64,GBP,2022-04-19 21:18:00,Mobile,Canada,Panama,Completed,Business Payment
TXN002371,ACC00464,ACC00142,Cash Withdrawal,3324.48,INR,2022-05-05 19:21:00,Online,UK,Russia,Completed,Business Payment
TXN002372,ACC00468,ACC00326,Online Transfer,8823.27,EUR,2022-01-15 07:28:00,SWIFT,USA,USA,Completed,Investment
TXN002373,ACC00536,ACC00613,Cheque,5522.87,USD,2024-12-31 15:30:00,Mobile,Germany,Bahamas,Completed,Salary
TXN002374,ACC00590,ACC00640,Cheque,332565.28,GBP,2024-07-14 19:59:00,Mobile,Nigeria,Japan,Completed,Investment
TXN002375,ACC00494,ACC00069,Cheque,4717.09,EUR,2024-12-16 13:04:00,Online,Bahamas,Russia,Completed,N/A
TXN002376,ACC00547,ACC00123,Wire Transfer,47476.58,AED,2024-11-22 13:19:00,ATM,UK,Malta,Completed,N/A
